Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	tree_length
720	-569.9493	-595.2924	25.34311	0.916097	0.166406	0.147347	0.126338	0.0482535	0.0251898	0.468232	0.0985363	0.0631056	0.362418	0.142674	0.0433988	0.0488078	0.0846427	0.0398903	0.0741591	0.258152	0.0590841	0.165138	1.06568	0.105979	0.235293	0.0549439	0.102329	0.195818	0.0383551	0.558639	0.139664	0.0643287	0.341353	1.4843	0.387356	0.629681	0.865624	1.15524	1.58811	2.5816	0.6857666	0.1690997	0.1553	0.0282097	0.0249788	0.0214172	0.00818007	0.00427026	0.0793761	0.0167042	0.0106979	0.0614382	0.0241864	0.0073571	0.00827405	0.0143489	0.00676232	0.0125717	0.0437627	0.0100161	0.0279947	0.180658	0.0179659	0.0398876	0.00931424	0.0173471	0.0331957	0.00650207	0.094702	0.0236763	0.0109052	5.898907
756	-568.7264	-597.1962	28.46979	0.59855	0.149731	0.0408412	0.000756758	0.0468964	0.194968	0.127494	0.176838	0.0638489	0.119099	0.147355	0.0415434	0.0224571	0.0435652	0.0278503	0.0203798	0.131354	0.0785177	0.0568755	0.706461	0.107167	0.0468522	0.0907413	0.227023	0.0790641	0.0224798	0.235026	0.0093208	0.000761247	0.704897	1.21699	0.244211	0.502819	0.806949	1.23924	1.98879	4.09482	1.019326	0.425893	0.165628	0.041433	0.0113014	0.000209407	0.012977	0.0539506	0.0352797	0.0489338	0.017668	0.0329565	0.0407755	0.0114957	0.00621423	0.0120552	0.00770662	0.00563941	0.0363477	0.0217271	0.0157383	0.195489	0.0296548	0.0129647	0.0251095	0.0628207	0.0218783	0.00622052	0.0650354	0.00257921	0.000210649	3.613818
792	-567.737	-595.8628	28.12578	0.8513	0.00810367	0.165035	0.0742333	0.063004	0.320911	0.331057	0.211275	0.107075	0.086789	0.0888677	0.0192895	0.0321818	0.0328641	0.0217692	0.0086171	0.291493	0.155703	0.0777615	0.584714	0.0112161	0.139257	0.0796806	0.0415974	0.0837304	0.0131669	0.0742676	0.00732251	0.00594397	0.654272	1.25421	0.333479	0.585328	0.846122	1.18186	1.70844	2.99869	0.7940566	0.3835731	0.213453	0.0020319	0.0413804	0.0186131	0.0157975	0.0804646	0.0830086	0.0529747	0.0268478	0.0217613	0.0222825	0.0048366	0.0080692	0.00824027	0.00545836	0.00216064	0.0730885	0.0390406	0.0194978	0.14661	0.00281231	0.0349169	0.019979	0.0104301	0.0209944	0.00330145	0.0186217	0.00183603	0.00149038	3.988227
828	-569.3462	-596.6511	27.30495	0.628678	0.117593	0.135475	0.0208047	0.0218517	0.133533	0.249542	0.274297	0.364352	0.16106	0.0729779	0.016001	0.0180565	0.117302	0.0399016	0.135001	0.400451	0.0881158	0.273611	0.797283	0.132522	0.246676	0.041443	0.133989	0.0413205	0.0136699	0.0230166	0.0139872	0.00244889	0.563895	1.32067	0.517652	0.72533	0.904669	1.10538	1.37868	1.9318	0.4761059	0.3139545	0.133337	0.0249403	0.0287329	0.0044125	0.00463455	0.0283211	0.0529256	0.0581758	0.0772757	0.0341593	0.0154779	0.00339367	0.00382963	0.0248787	0.00846276	0.0286324	0.0849321	0.0186886	0.0580304	0.169097	0.0281068	0.0523178	0.00878968	0.0284178	0.0087637	0.00289926	0.00488162	0.00296656	0.000519388	4.714959
864	-566.7329	-593.1191	26.38628	0.916815	0.127009	0.0287961	0.195974	0.103095	0.0515817	0.531123	0.274858	0.300107	0.105827	0.197731	0.0291945	0.0887266	0.116785	0.0603809	0.0550452	0.117383	0.296806	0.172294	0.797997	0.0490191	0.195384	0.0353128	0.174324	0.0206339	0.0299477	0.0045286	0.0992378	0.00492129	0.542344	1.33651	0.44034	0.670308	0.882675	1.13292	1.49185	2.27097	0.5930675	0.2983755	0.176963	0.0245151	0.00555819	0.0378268	0.0198992	0.00995623	0.102517	0.0530529	0.0579263	0.0204267	0.0381658	0.0056351	0.0171259	0.0225416	0.0116546	0.0106248	0.0226571	0.0572892	0.033256	0.154028	0.00946161	0.0377129	0.00681604	0.0336478	0.00398273	0.00578047	0.000874106	0.0191548	0.000949902	5.180841
900	-567.5208	-599.6435	32.12266	0.172023	0.0265466	0.0835228	0.0104442	0.120469	0.0518025	0.0683434	0.108244	0.16497	0.0129822	0.0327663	0.00215128	0.0128087	0.0123754	0.0112693	0.00560363	0.00760125	0.0589058	0.0400148	0.13252	0.0117137	0.0499001	0.0193282	0.0325283	0.00569942	0.0121618	0.00128752	0.00557632	0.00181286	0.37248	1.46141	0.115089	0.348389	0.719669	1.38953	2.87035	8.6889	1.563309	0.1874093	0.13488	0.0208148	0.065489	0.00818916	0.094458	0.0406176	0.0535871	0.0848722	0.12935	0.0101792	0.0256916	0.00168679	0.0100431	0.00970338	0.00883607	0.00439372	0.00596003	0.0461872	0.031375	0.103907	0.00918458	0.0391259	0.015155	0.025505	0.00446883	0.00953591	0.00100952	0.00437231	0.00142144	1.275371
936	-565.0502	-592.0982	27.04806	0.806448	0.0153402	0.154617	0.102033	0.142767	0.167956	0.37725	0.65431	0.365907	0.204076	0.246534	0.0180272	0.0805282	0.0255776	0.0382153	0.0127569	0.156355	0.163149	0.0194327	0.536008	0.0420268	0.143904	0.0192369	0.259323	0.0227252	0.0421454	0.0688246	0.0765398	0.0520579	0.565722	1.31932	0.765467	0.87779	0.96015	1.0415	1.13922	1.30639	0.193254	0.315292	0.160837	0.00305943	0.0308366	0.0203494	0.0284732	0.0334969	0.0752383	0.130495	0.072976	0.0407008	0.0491683	0.00359532	0.0160604	0.00510117	0.00762161	0.00254423	0.0311832	0.0325383	0.00387563	0.106901	0.00838178	0.0287	0.00383657	0.0517191	0.00453228	0.00840542	0.0137263	0.015265	0.0103824	5.014071
972	-570.6489	-600.8319	30.18303	0.479425	0.00122218	0.188091	0.0771271	0.0588101	0.0751425	0.158513	0.0469041	0.186682	0.0438624	0.15291	0.0424035	0.0548218	0.0696811	0.0655609	0.00381222	0.0681376	0.00162372	0.0148499	0.489166	0.00226176	0.0927386	0.0134098	0.105288	0.0790216	0.192327	0.0473238	0.0455286	0.00691085	0.635331	1.26814	0.387554	0.629838	0.865691	1.15515	1.58771	2.58029	0.685397	0.3683782	0.167423	0.000426805	0.0656844	0.026934	0.0205374	0.026241	0.0553553	0.0163797	0.0651923	0.0153174	0.0533985	0.014808	0.0191446	0.0243338	0.0228949	0.00133129	0.0237947	0.000567029	0.00518583	0.170825	0.000789842	0.0323858	0.00468292	0.0367684	0.0275956	0.0671637	0.0165262	0.0158993	0.00241338	2.863556
1008	-570.2318	-600.7072	30.47541	0.394969	0.0473163	0.0484058	0.145633	0.151051	0.0406701	0.127933	0.123267	0.113344	0.0640303	0.0684249	0.0199566	0.0116632	0.0799597	0.018608	0.0336257	0.0404115	0.0450448	0.0480095	0.045623	0.148109	0.0151581	0.136526	0.0413811	0.080727	0.333729	0.059141	0.0814822	0.0610471	0.56145	1.32246	0.286618	0.543658	0.826849	1.20941	1.83939	3.48897	0.9035507	0.3121683	0.15045	0.0180236	0.0184386	0.0554739	0.057538	0.0154919	0.0487318	0.0469545	0.0431746	0.0243902	0.0260642	0.00760179	0.00444272	0.030458	0.00708809	0.0128086	0.0153934	0.0171583	0.0182876	0.0173786	0.0564172	0.00577397	0.052005	0.0157628	0.0307503	0.127123	0.0225278	0.0310379	0.0232539	2.625247
1044	-565.467	-595.0495	29.58244	0.377194	0.0981777	0.12955	0.0372243	0.038692	0.137987	0.0487085	0.139817	0.294583	0.1946	0.0992275	0.0145255	0.0406645	0.143177	0.0331191	0.012058	0.0119097	0.140013	0.0187666	0.232031	0.105658	0.00476772	0.23642	0.0145437	0.0528153	0.255062	0.194693	0.0210112	0.239869	0.339634	1.48556	0.267669	0.525821	0.818289	1.22206	1.90179	3.73596	0.9530085	0.1681053	0.112031	0.02916	0.0384779	0.0110561	0.011492	0.0409838	0.014467	0.0415273	0.0874949	0.0577987	0.0294718	0.00431424	0.0120779	0.0425253	0.00983678	0.00358137	0.00353734	0.0415855	0.00557391	0.0689159	0.0313818	0.00141607	0.0702195	0.00431967	0.0156868	0.0757566	0.0578261	0.00624058	0.0712442	3.366865
1080	-563.3101	-594.4287	31.11866	0.360768	0.00382474	0.11509	0.0131253	0.0585764	0.0208684	0.0100043	0.20745	0.114557	0.0627936	0.0494283	0.00468856	0.010015	0.0362465	0.0260699	0.00429042	0.0264806	0.0754074	0.0156652	0.0262602	0.0409887	0.00276866	0.0880945	0.0562279	0.0209106	0.132909	0.254839	0.0191066	0.0630784	0.531631	1.34439	0.142888	0.387159	0.743753	1.34453	2.58292	6.9985	1.406872	0.2907682	0.187848	0.0019915	0.059926	0.0068342	0.0305001	0.0108659	0.00520915	0.108017	0.0596485	0.0326959	0.0257367	0.00244128	0.00521469	0.0188732	0.0135743	0.00223398	0.0137881	0.0392638	0.00815668	0.0136734	0.0213423	0.00144161	0.0458698	0.0292773	0.0108879	0.0692045	0.132692	0.00994858	0.0328442	1.920533
1116	-566.5314	-597.0171	30.48573	0.161873	0.0742707	0.0326695	0.0586781	0.0763844	0.16903	0.0998323	0.171963	0.341188	0.0909414	0.0902552	0.00325566	0.00252842	0.0643928	0.0857291	0.00159673	0.0364356	0.0564892	0.0424454	0.129878	0.00319361	0.0092248	0.0840551	0.0573179	0.0110767	0.401364	0.16635	0.00344976	0.104944	0.211847	1.57952	0.119659	0.355069	0.723945	1.38132	2.81636	8.35705	1.535151	0.09861804	0.0615297	0.0282311	0.012418	0.0223042	0.0290345	0.0642501	0.0379473	0.065365	0.129689	0.0345678	0.034307	0.00123751	0.000961078	0.0244764	0.0325865	0.000606935	0.0138496	0.0214721	0.0161339	0.0493682	0.00121393	0.00350644	0.0319502	0.0217871	0.00421036	0.152563	0.0632314	0.00131129	0.0398902	2.630813
1152	-571.315	-603.8284	32.51342	0.122175	0.0382411	0.0014684	0.00890759	0.0333226	0.0272042	0.0585957	0.0522031	0.0635342	0.0500056	0.0333295	0.0083159	0.00759066	0.0153514	0.0123426	0.00313844	0.00315944	0.0153765	0.0130839	0.0204737	0.133047	0.00779374	0.0386226	0.00907214	0.0310218	0.0161619	0.0336189	0.00480303	0.0025955	0.36443	1.46733	0.106356	0.335235	0.711079	1.40631	2.98298	9.40237	1.62037	0.1826193	0.141316	0.044232	0.00169844	0.0103031	0.038543	0.0314661	0.0677754	0.0603813	0.0734876	0.0578396	0.038551	0.00961869	0.00877983	0.0177564	0.0142762	0.00363012	0.00365441	0.0177854	0.0151337	0.0236812	0.153891	0.00901473	0.0446733	0.0104934	0.0358817	0.0186939	0.0388857	0.00555548	0.00300211	0.8645567
1188	-570.9751	-601.3967	30.4216	0.158378	0.0388437	0.0762266	0.134399	0.153401	0.0873	0.0608411	0.374455	0.11834	0.298352	0.0688648	0.0128336	0.0238093	0.0991035	0.0230992	0.0131297	0.00756313	0.212413	0.024301	0.0976476	0.178364	0.0241341	0.0970914	0.0412544	0.16925	0.0117176	0.00815967	0.0146515	0.0371945	0.333678	1.48994	0.1668	0.417507	0.761472	1.31325	2.39517	5.9952	1.294986	0.1646718	0.0594263	0.0145748	0.0286016	0.050429	0.0575586	0.0327565	0.0228287	0.140502	0.0444032	0.111947	0.0258393	0.00481538	0.00893369	0.0371854	0.00866724	0.0049265	0.00283782	0.0797012	0.00911817	0.0366391	0.0669252	0.00905556	0.0364304	0.0154794	0.0635058	0.00439664	0.00306165	0.00549749	0.013956	2.665119
1224	-569.0525	-596.8924	27.83995	0.587781	0.123404	0.0898626	0.14575	0.175231	0.187172	0.183446	0.350387	0.351603	0.230705	0.121049	0.00901907	0.0167979	0.0968428	0.0953649	0.0187228	0.0938922	0.329105	0.0853603	0.00594466	0.165287	0.0998392	0.0105896	0.252101	0.501806	0.099743	0.0353585	0.00785746	0.143699	0.569605	1.31647	0.855998	0.926972	0.97662	1.02394	1.07878	1.16823	0.1124281	0.3181447	0.127398	0.0267471	0.0194772	0.0315905	0.0379805	0.0405686	0.0397609	0.0759446	0.076208	0.0500041	0.0262367	0.00195484	0.00364085	0.0209902	0.0206698	0.00405807	0.0203506	0.0713318	0.0185014	0.00128847	0.0358251	0.0216396	0.00229525	0.0546416	0.108764	0.0216188	0.00766377	0.00170306	0.0311461	4.613723
1260	-567.4438	-597.8719	30.42815	0.213114	0.0835153	0.0268393	0.00716357	0.228269	0.0397143	0.240978	0.0973142	0.166995	0.0817029	0.0777567	0.0026666	0.0211034	0.07494	0.046169	0.00431369	0.0113283	0.288312	0.0775105	0.00390885	0.240392	0.0107652	0.0509921	0.0955004	0.165323	0.011076	0.0734575	0.0408278	0.0481353	0.55431	1.32771	0.213632	0.47106	0.790689	1.26472	2.12287	4.68095	1.116058	0.3069799	0.0842319	0.0330089	0.0106081	0.00283136	0.0902218	0.0156968	0.0952452	0.0384628	0.0660036	0.0322926	0.0307329	0.00105396	0.008341	0.0296196	0.018248	0.00170496	0.00447744	0.113954	0.0306355	0.00154495	0.0950134	0.0042549	0.0201543	0.0377459	0.065343	0.00437771	0.0290336	0.0161369	0.0190252	2.530085
1296	-565.9041	-595.8824	29.97838	0.239176	0.0135517	0.258349	0.0397386	0.123015	0.0666485	0.165762	0.192973	0.165089	0.119405	0.0923054	0.00394218	0.0379449	0.0905699	0.0346256	0.00435962	0.00238463	0.47808	0.0610252	0.019531	0.229774	0.00108362	0.0850406	0.0376481	0.0785461	0.118992	0.0301774	0.0403621	0.0499441	0.693304	1.22551	0.344862	0.594988	0.850454	1.17584	1.68071	2.89971	0.7697875	0.4159748	0.083046	0.00470539	0.0897032	0.0137979	0.0427127	0.0231415	0.0575555	0.0670035	0.0573217	0.0414595	0.03205	0.00136879	0.0131751	0.0314474	0.0120226	0.00151373	0.000827985	0.165997	0.021189	0.00678148	0.0797813	0.000376252	0.0295275	0.0130721	0.0272725	0.0413159	0.0104781	0.0140144	0.0173414	2.880043
1332	-571.995	-600.7697	28.77463	0.589898	0.111653	0.137563	0.129724	0.260179	0.134499	0.15957	0.174498	0.35931	0.170339	0.153003	0.00482011	0.0843194	0.060283	0.0481072	0.0647509	0.00488939	0.306432	0.0183902	0.036612	0.0917788	0.0154384	0.018243	0.142045	0.0135176	0.0584459	0.0843959	0.0882903	0.124733	0.561007	1.32279	0.29104	0.547732	0.828778	1.2066	1.82571	3.43596	0.8924812	0.3118453	0.161805	0.0306257	0.0377326	0.0355824	0.0713655	0.0368922	0.0437689	0.0478638	0.0985566	0.0467229	0.0419679	0.00132213	0.0231283	0.0165352	0.0131955	0.0177608	0.00134113	0.0840522	0.00504431	0.0100424	0.0251743	0.00423465	0.00500395	0.038962	0.00370779	0.0160313	0.0231492	0.0242175	0.0342135	3.645728
1368	-573.3708	-600.4644	27.09358	0.863129	0.0329273	0.283268	0.192743	0.286535	0.339342	0.254973	0.0912965	0.374033	0.139197	0.078568	0.00680124	0.0185048	0.071001	0.071233	0.105867	0.0427349	0.653033	0.0631181	0.0672778	0.0109185	0.0157875	0.0074649	0.329703	0.212982	0.0649776	0.118905	0.0393098	0.0312047	0.51972	1.35315	0.508342	0.718938	0.902174	1.10843	1.39094	1.96718	0.4892297	0.2824136	0.177349	0.00676565	0.0582038	0.0396033	0.0588751	0.0697254	0.0523898	0.0187589	0.0768534	0.0286011	0.0161436	0.00139747	0.00380222	0.0145887	0.0146364	0.0217527	0.00878083	0.13418	0.012969	0.0138237	0.00224344	0.0032439	0.00153383	0.0677448	0.0437619	0.0133511	0.0244318	0.00807707	0.00641169	4.866835
1404	-578.0265	-603.9876	25.96117	0.63803	0.0479472	0.179904	0.0956035	0.272554	0.170958	0.436046	0.599624	0.161339	0.110101	0.106856	0.107975	0.0451917	0.0459206	0.103946	0.0302255	0.133548	0.41467	0.0801936	0.145762	0.0201614	0.00336556	0.342242	0.187292	0.161767	0.365397	0.293846	0.127921	0.127601	0.628414	1.27323	0.762157	0.875937	0.959517	1.04219	1.14164	1.31207	0.1963879	0.3629123	0.114836	0.00862983	0.0323802	0.0172073	0.0490559	0.0307701	0.0784822	0.107924	0.0290387	0.0198167	0.0192326	0.0194339	0.00813386	0.00826507	0.0187088	0.00544017	0.0240367	0.0746348	0.0144337	0.0262352	0.00362877	0.000605754	0.0615987	0.0337099	0.0291157	0.0657664	0.0528882	0.023024	0.0229665	5.555989
1440	-572.1398	-597.3141	25.17432	1.43149	0.152069	0.117893	0.106512	0.215413	0.132798	0.150928	0.24542	0.419029	0.0663925	0.102131	0.0550946	0.0961194	0.0164933	0.0739018	0.103995	0.0940544	0.266914	0.0202462	0.0649102	0.078352	0.0528428	0.278978	0.234183	0.162414	0.644663	0.0785103	0.0402272	0.327753	0.664006	1.24705	0.554403	0.750003	0.914159	1.0939	1.33333	1.80374	0.426512	0.3915143	0.245549	0.0260852	0.0202228	0.0182705	0.0369509	0.0227794	0.0258894	0.042098	0.071878	0.0113886	0.0175191	0.00945064	0.0164878	0.00282918	0.0126767	0.0178387	0.0161336	0.045785	0.00347292	0.0111344	0.0134401	0.00906438	0.0478544	0.0401705	0.0278597	0.110582	0.0134672	0.00690036	0.056221	5.829723
1476	-575.6391	-605.8626	30.22352	0.123339	0.052532	0.110342	0.0988591	0.178344	0.110114	0.139802	0.3685	0.231296	0.161684	0.0912154	0.0173276	0.047939	0.0504881	0.0276739	0.101194	0.0496474	0.4413	0.018429	0.0495273	0.147533	0.014514	0.0370209	0.0701502	0.00509197	0.0159704	0.00559936	0.0564076	0.154859	0.281803	1.52809	0.223808	0.481873	0.796308	1.2558	2.07524	4.46812	1.08241	0.1355999	0.0414349	0.0176477	0.0370685	0.033211	0.0599134	0.0369919	0.0469655	0.123795	0.077702	0.0543166	0.0306431	0.00582109	0.0161048	0.0169611	0.00929682	0.0339954	0.0166787	0.148252	0.00619107	0.0166383	0.0495626	0.00487586	0.0124369	0.0235664	0.00171061	0.00536514	0.00188106	0.0189497	0.0520236	2.9767
1512	-577.8711	-606.8613	28.99023	0.317397	0.0692024	0.114224	0.0977417	0.0607514	0.166735	0.0885426	0.229079	0.341397	0.304064	0.0866369	0.00333398	0.0299282	0.107239	0.0877321	0.0360029	0.212495	0.0109004	0.139753	0.230574	0.0178389	0.0649451	0.0303944	0.0519971	0.142705	0.317798	0.0642766	0.0218038	0.111253	0.62129	1.27846	0.363695	0.610619	0.857362	1.16637	1.63768	2.74956	0.7313408	0.3573285	0.089238	0.0194567	0.0321149	0.0274807	0.0170806	0.0468786	0.0248943	0.064407	0.0959859	0.0854895	0.0243585	0.000937368	0.00841451	0.0301508	0.0246664	0.0101224	0.0597443	0.00306471	0.0392925	0.0648274	0.00501552	0.0182597	0.00854558	0.0146193	0.0401224	0.0893507	0.0180718	0.00613028	0.0312796	3.556742
1548	-566.5372	-593.5389	27.00175	1.0172	0.305282	0.0339858	0.119834	0.14944	0.135355	0.238243	0.226994	0.244631	0.361129	0.105478	0.00453918	0.0190692	0.0935333	0.011194	0.0472355	0.13038	0.0450127	0.0406884	0.0500097	0.00828799	0.407104	0.0220679	0.0506258	0.0274439	0.695892	0.112156	0.0119846	0.04376	0.599475	1.2945	0.411068	0.648193	0.873485	1.14484	1.54275	2.43269	0.6428063	0.340509	0.213762	0.0641544	0.00714203	0.0251828	0.0314044	0.0284445	0.0500663	0.0477023	0.0514087	0.0758904	0.022166	0.000953898	0.00400736	0.0196558	0.0023524	0.00992644	0.027399	0.00945932	0.00855057	0.0105094	0.0017417	0.0855519	0.00463753	0.0106389	0.00576727	0.14624	0.0235692	0.00251853	0.00919606	4.758557
1584	-569.0416	-594.892	25.85043	0.773523	0.0521709	0.0915715	0.0161989	0.0625676	0.221716	0.355775	0.334755	0.119145	0.300105	0.140395	0.00582467	0.0406276	0.0634164	0.0403571	0.001687	0.17046	0.193961	0.0805693	0.0868506	0.0185425	0.405538	0.0209034	0.280282	0.061587	1.43803	0.226213	0.0394393	0.0456823	0.455752	1.40018	0.611252	0.786573	0.927839	1.07777	1.27134	1.63599	0.355928	0.2393346	0.135995	0.00917227	0.0160994	0.00284795	0.0110001	0.0389804	0.0625495	0.0588539	0.0209472	0.0527621	0.0246831	0.00102405	0.00714281	0.0111494	0.00709525	0.000296595	0.0299688	0.0341006	0.014165	0.0152694	0.00325999	0.0712985	0.00367507	0.0492769	0.0108277	0.252823	0.039771	0.00693391	0.00803149	5.687897
1620	-561.5679	-589.1462	27.57834	0.77887	0.0183629	0.243381	0.0171757	0.199492	0.450502	0.335177	0.339483	0.325007	0.0550803	0.152569	0.0197643	0.109394	0.0399893	0.0675106	0.00491938	0.00967449	0.113289	0.0620108	0.127005	0.00106034	0.251263	0.0339123	0.150606	0.0140766	0.603053	0.165824	0.0228729	0.065147	0.581959	1.30738	0.916751	0.958495	0.986862	1.01331	1.0433	1.09081	0.06284838	0.3273033	0.163064	0.00384446	0.0509542	0.00359589	0.0417656	0.0943169	0.0701725	0.0710739	0.0680434	0.0115316	0.0319419	0.00413785	0.0229026	0.00837214	0.014134	0.00102992	0.00202545	0.0237181	0.0129825	0.0265897	0.000221992	0.0526043	0.00709985	0.0315308	0.00294707	0.126255	0.0347169	0.00478866	0.0136391	4.776472
1656	-566.0868	-593.872	27.78523	0.761704	0.0727967	0.258395	0.0997665	0.122638	0.231291	0.0698195	0.395727	0.3107	0.227282	0.13097	0.0301589	0.0673563	0.0450974	0.0836173	0.0174391	0.123065	0.0364096	0.158256	0.0352907	0.0306953	0.268878	0.00716439	0.143026	0.0302919	0.717666	0.216746	0.0476679	0.0516942	0.479843	1.38247	0.999408	0.999711	0.99991	1.00009	1.00029	1.00059	0.000428103	0.2552141	0.158966	0.0151925	0.0539265	0.0208211	0.0255944	0.0482701	0.0145712	0.0825875	0.0648425	0.0474332	0.0273332	0.0062941	0.0140571	0.00941174	0.0174508	0.00363952	0.0256834	0.00759862	0.0330278	0.00736509	0.00640605	0.0561143	0.00149519	0.0298493	0.00632186	0.149776	0.0452345	0.00994819	0.0107885	4.791611
1692	-565.8241	-593.045	27.22089	0.768897	0.214542	0.120669	0.0659628	0.242998	0.186897	0.0685507	0.236009	0.267335	0.07368	0.120502	0.026854	0.0930331	0.0949949	0.0303382	0.0373863	0.0175267	0.0355374	0.202052	0.0816977	0.00415675	0.310647	0.0242974	0.125505	0.059742	0.831028	0.315466	0.0275965	0.124251	0.548015	1.33234	0.559635	0.753447	0.915467	1.09234	1.32723	1.78688	0.4197196	0.3024392	0.159915	0.0446204	0.0250967	0.0137189	0.0505387	0.0388709	0.0142572	0.0490851	0.0556004	0.015324	0.0250621	0.00558511	0.019349	0.019757	0.00630974	0.00777561	0.00364521	0.00739107	0.0420229	0.0169915	0.000864521	0.0646083	0.00505337	0.0261026	0.0124251	0.172837	0.0656106	0.00573951	0.0258417	4.808152
1728	-566.5571	-595.9318	29.37471	0.0957768	0.0690908	0.101582	0.0593962	0.114924	0.107522	0.191014	0.166399	0.358786	0.170255	0.157079	0.0939395	0.0255361	0.0964679	0.0199047	0.0713321	0.00309384	0.540366	0.111116	0.00294316	0.162749	0.207706	0.0182369	0.117154	0.0660275	0.420697	0.0996932	0.0165219	0.0588294	0.386921	1.45079	0.530254	0.733889	0.907986	1.10134	1.3626	1.88589	0.4587139	0.1961001	0.0257178	0.0185522	0.0272767	0.015949	0.0308593	0.0288717	0.0512907	0.0446812	0.0963406	0.0457166	0.0421785	0.0252245	0.00685692	0.0259034	0.00534477	0.019154	0.000830753	0.145098	0.0298367	0.000790293	0.0437011	0.055773	0.00489695	0.031458	0.0177296	0.112965	0.0267695	0.00443643	0.0157968	3.724139
1764	-561.3073	-589.9411	28.63374	0.807637	0.145334	0.07983	0.0254915	0.248306	0.198827	0.300443	0.448835	0.353257	0.202007	0.0997537	0.0390985	0.0501325	0.0785886	0.0325509	0.0349029	0.0343008	0.371042	0.0326298	0.00267961	0.042016	0.152599	0.0281102	0.153535	0.00940593	0.0192679	0.0214334	0.0401089	0.0452221	0.350475	1.47759	0.426277	0.659781	0.878327	1.13853	1.51566	2.34589	0.6165368	0.1744071	0.197112	0.0354702	0.0194833	0.00622148	0.0606017	0.0485259	0.0733263	0.109543	0.086216	0.0493018	0.0243459	0.00954239	0.0122354	0.0191804	0.00794438	0.00851841	0.00837147	0.0905566	0.00796364	0.000653986	0.0102544	0.0372435	0.0068606	0.0374719	0.00229562	0.00470252	0.00523106	0.00978899	0.0110369	4.097346
1800	-572.0633	-604.223	32.15968	0.07879	0.00938721	0.0390581	0.0149018	0.0520962	0.0145809	0.0823739	0.0739053	0.0704866	0.0193849	0.0232708	0.00555893	0.0382314	0.0101596	0.00502756	0.0147429	0.0124813	0.000754847	0.206195	0.0371343	0.0113759	0.0154026	0.0148655	0.0352456	0.0168868	0.0281313	0.0220602	0.0449967	0.00885269	0.535203	1.34176	0.118537	0.35344	0.722908	1.3833	2.82934	8.43621	1.541968	0.2932944	0.0782937	0.00932809	0.0388121	0.014808	0.0517681	0.014489	0.0818551	0.0734398	0.0700427	0.0192628	0.0231242	0.00552391	0.0379906	0.0100956	0.00499589	0.0146501	0.0124026	0.000750093	0.204896	0.0369004	0.0113043	0.0153056	0.0147719	0.0350236	0.0167805	0.0279541	0.0219212	0.0447133	0.00879693	1.006338
1836	-562.2466	-593.3663	31.11975	0.465145	0.020536	0.139088	0.0223212	0.0684478	0.102081	0.0885484	0.154782	0.236302	0.0931763	0.0647023	0.0149362	0.04668	0.0411153	0.0222012	0.00679409	0.053612	0.0122541	0.235888	0.161293	0.0215385	0.0547223	0.0049973	0.0308882	0.0166475	0.00675117	0.0216144	0.136525	0.0571014	0.440448	1.41144	0.319374	0.57312	0.840576	1.18966	1.74483	3.13112	0.825305	0.2294533	0.193755	0.00855419	0.0579368	0.00929781	0.0285117	0.0425216	0.0368846	0.0644741	0.0984308	0.0388123	0.0269515	0.00622163	0.0194444	0.0171265	0.00924786	0.00283006	0.0223319	0.0051044	0.0982583	0.0671861	0.00897182	0.0227944	0.00208161	0.0128664	0.00693448	0.00281218	0.00900339	0.0568692	0.0237854	2.40069
