Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	tree_length
1080	-575.0289	-600.4495	25.42061	1.03867	0.0207047	0.11128	0.137867	0.333155	0.0253314	0.132853	0.547415	0.21789	0.310732	0.195154	0.11803	0.0614064	0.0555914	0.156094	0.0286742	0.260442	0.725821	0.223045	0.111598	0.223494	0.0301507	0.150096	0.0189539	0.368487	0.0379952	0.0928997	0.209929	0.0635173	0.399203	1.44176	0.658333	0.815559	0.938373	1.06567	1.22615	1.51899	0.3022749	0.2035925	0.172902	0.00344661	0.0185242	0.0229499	0.0554586	0.00421679	0.0221153	0.0911254	0.0362711	0.0517259	0.0324862	0.0196479	0.010222	0.009254	0.0259842	0.00477324	0.0433544	0.120824	0.0371291	0.0185771	0.0372038	0.00501903	0.0249856	0.00315516	0.0613401	0.00632486	0.0154645	0.0349458	0.0105734	6.007277
1116	-564.8728	-595.6567	30.78389	0.451336	0.0314003	0.0930003	0.0631139	0.0631521	0.145656	0.19215	0.184853	0.232831	0.0625922	0.128972	0.0172132	0.0224723	0.0625679	0.0347123	0.0167326	0.100455	0.235074	0.0465935	0.0580878	0.0298116	0.0292339	0.0567471	0.0101329	0.123263	0.0172233	0.0155149	0.026336	0.0374294	0.599958	1.29415	0.441681	0.671303	0.883084	1.1324	1.48964	2.26408	0.590868	0.3408774	0.174351	0.01213	0.0359261	0.0243809	0.0243957	0.0562672	0.0742279	0.0714089	0.0899428	0.0241794	0.0498219	0.00664947	0.00868107	0.02417	0.0134094	0.0064638	0.0388057	0.0908091	0.0179991	0.0224394	0.0115162	0.0112931	0.0219215	0.00391436	0.0476164	0.00665338	0.00599343	0.0101736	0.014459	2.588657
1152	-571.4363	-602.2014	30.7651	0.319039	0.0453885	0.0598914	0.0355788	0.0430423	0.0831873	0.11423	0.130948	0.0962095	0.0809005	0.0482472	0.00759684	0.00909999	0.0532739	0.0142853	0.0202165	0.00318485	0.0524139	0.0142451	0.00662866	0.0581047	0.00311888	0.0850292	0.00382534	0.0674257	0.0620232	0.138095	0.0485288	0.0420249	0.973122	1.01976	0.16368	0.41368	0.759288	1.31702	2.41733	6.10947	1.308639	0.7016639	0.182748	0.0259989	0.0343063	0.0203798	0.024655	0.0476504	0.0654322	0.0750081	0.0551096	0.0463405	0.0276364	0.00435154	0.00521255	0.0305157	0.00818277	0.0115802	0.00182431	0.0300231	0.00815969	0.00379695	0.0332828	0.00178652	0.0487055	0.00219119	0.038622	0.0355274	0.0791021	0.0277977	0.0240722	1.745784
1188	-564.3445	-594.0416	29.69714	0.665317	0.0119509	0.107065	0.0645873	0.130744	0.0918477	0.248229	0.264708	0.282622	0.229082	0.157561	0.0179578	0.0366431	0.0265097	0.0607014	0.000410954	0.0441599	0.0607382	0.527494	0.0418973	0.0109967	0.043824	0.0602852	0.00123752	0.186258	0.0566621	0.0260769	0.00960819	0.136956	0.292755	1.52003	0.482688	0.701008	0.895094	1.1172	1.42652	2.07173	0.5266731	0.141616	0.184701	0.00331773	0.0297226	0.0179303	0.0362963	0.0254982	0.0689118	0.0734865	0.0784596	0.0635962	0.043741	0.00498534	0.0101726	0.00735944	0.0168515	0.000114086	0.0122594	0.0168617	0.14644	0.0116312	0.00305284	0.0121661	0.016736	0.000343552	0.0517077	0.0157302	0.00723931	0.00266736	0.0380209	3.602131
1224	-572.1179	-596.9129	24.79496	0.876107	0.263191	0.193851	0.0510257	0.198473	0.190885	0.315414	0.478406	0.277914	0.582886	0.116199	0.0158342	0.0127887	0.106704	0.0235725	0.0291941	0.0272014	0.200668	0.0765718	0.349948	0.0522778	0.0984219	0.0291552	0.0339722	0.315293	1.05435	0.00166389	0.184851	0.0725832	0.512063	1.35878	0.640174	0.804509	0.934388	1.07022	1.24299	1.56208	0.3225002	0.2771	0.140641	0.0422498	0.0311187	0.00819111	0.0318607	0.0306426	0.0506332	0.076798	0.0446133	0.0935702	0.0186533	0.00254184	0.00205296	0.0171292	0.00378407	0.0046865	0.00436662	0.032213	0.012292	0.0561768	0.00839211	0.0157996	0.00468026	0.00545352	0.0506137	0.169254	0.000267103	0.0296739	0.0116517	6.2294
1260	-568.6311	-596.7445	28.1134	0.581062	0.297813	0.0825025	0.144635	0.278541	0.109532	0.174029	0.0822044	0.23224	0.0429537	0.171735	0.0144293	0.0209091	0.0708796	0.0496077	0.02577	0.30744	0.124214	0.389142	0.0131037	0.0109423	0.0468905	0.233366	0.0699738	0.299113	0.0188491	0.0901905	0.0743901	0.0858342	0.619077	1.28009	0.440339	0.670307	0.882675	1.13292	1.49185	2.27098	0.5930687	0.3556031	0.140276	0.0718958	0.0199171	0.0349167	0.0672432	0.0264424	0.0420126	0.0198451	0.0560655	0.0103695	0.041459	0.00348341	0.00504771	0.0171112	0.0119759	0.00622119	0.0742198	0.0299867	0.0939436	0.0031634	0.00264161	0.0113199	0.0563375	0.0168925	0.0722094	0.00455039	0.0217731	0.0179587	0.0207214	4.142293
1296	-564.5481	-594.2321	29.68393	0.334087	0.070303	0.198063	0.0308768	0.108703	0.146543	0.271687	0.219738	0.158541	0.177007	0.104868	0.019567	0.0379852	0.077204	0.0702832	0.0104	0.0432184	0.0123588	0.0177824	0.0597637	0.112304	0.0107041	0.0917673	0.275055	0.0854958	0.32909	0.0278687	0.0257043	0.172704	0.505447	1.36364	0.396579	0.636948	0.868729	1.15111	1.56999	2.52157	0.6687525	0.272544	0.101248	0.021306	0.0600249	0.00935753	0.0329437	0.0444115	0.0823376	0.0665939	0.0480475	0.0536438	0.0317813	0.00592997	0.0115118	0.0233975	0.0213	0.00315184	0.0130978	0.00374546	0.00538913	0.018112	0.0340348	0.00324399	0.027811	0.0833584	0.0259104	0.0997341	0.00844589	0.00778994	0.0523398	3.299674
1332	-562.3151	-589.4831	27.16804	0.725969	0.116496	0.201421	0.0642932	0.151044	0.226696	0.414837	0.260631	0.256427	0.193464	0.144182	0.00622629	0.052918	0.0590449	0.0651847	0.0716488	0.10943	0.00475068	0.507887	0.0882201	0.0372267	0.0583458	0.0798324	0.0456749	0.268487	0.00865888	0.0292663	0.241302	0.309817	0.528291	1.34684	0.486296	0.70356	0.896109	1.11594	1.42134	2.05636	0.5212869	0.2884145	0.151263	0.0242731	0.0419682	0.0133961	0.0314715	0.0472343	0.0864356	0.0543052	0.0534292	0.0403103	0.0300418	0.00129731	0.011026	0.0123026	0.0135819	0.0149288	0.0228008	0.000989852	0.105823	0.0183816	0.00775656	0.0121569	0.0166339	0.00951683	0.055942	0.00180416	0.00609793	0.0502778	0.0645535	4.799383
1368	-561.3518	-591.1414	29.78959	0.492006	0.0980754	0.0450954	0.0556812	0.15232	0.0452883	0.0543278	0.259478	0.248095	0.0754658	0.0740526	0.0104809	0.0114306	0.0404693	0.0106766	0.0565204	0.0390205	0.0624643	0.398948	0.182857	0.117643	0.0467593	0.0316748	0.0237889	0.0694191	0.15026	0.225133	0.184554	0.0230049	0.409954	1.43386	0.352078	0.601028	0.853138	1.17214	1.66382	2.84028	0.7548139	0.2102281	0.149774	0.0298556	0.0137277	0.0169502	0.0463684	0.0137864	0.0165382	0.0789889	0.0755239	0.0229729	0.0225427	0.00319055	0.00347964	0.0123195	0.0032501	0.0172057	0.0118784	0.0190151	0.121446	0.0556644	0.0358122	0.0142342	0.00964229	0.00724169	0.0211322	0.0457415	0.068534	0.0561808	0.00700302	3.28499
1404	-564.9336	-593.8581	28.92448	0.797928	0.0639525	0.108574	0.0637321	0.158709	0.110758	0.130041	0.450741	0.199421	0.0996086	0.104814	0.0259244	0.0256418	0.0195584	0.104059	0.0204324	0.0640879	0.0175369	0.394492	0.139736	0.183748	0.0346733	0.0214648	0.0754765	0.148044	0.00999879	0.0655582	0.13431	0.147752	0.507984	1.36178	0.612741	0.787507	0.928182	1.07737	1.26983	1.63201	0.3541687	0.2742873	0.203513	0.0163112	0.027692	0.016255	0.0404791	0.0282491	0.0331673	0.114962	0.0508626	0.0254054	0.0267331	0.00661206	0.00653998	0.0049884	0.0265403	0.00521132	0.0163457	0.00447281	0.100616	0.0356399	0.0468652	0.00884348	0.00547463	0.0192504	0.0377588	0.00255021	0.0167207	0.0342559	0.0376843	3.920773
1440	-566.9828	-597.3389	30.35606	0.354841	0.0868966	0.10113	0.0413855	0.0818078	0.174883	0.0489358	0.0857834	0.183606	0.151771	0.0921756	0.0148516	0.00870201	0.0599609	0.0774592	0.00993667	0.198433	0.0170148	0.0579484	0.125707	0.00847481	0.161475	0.0035489	0.0271043	0.0660689	0.162318	0.0297534	0.19097	0.00459393	0.711293	1.21228	0.34157	0.592211	0.849214	1.17756	1.68859	2.92766	0.7767228	0.4314244	0.135047	0.0330715	0.0384887	0.0157507	0.0311348	0.0665576	0.0186242	0.0326478	0.0698776	0.0577618	0.0350806	0.00565228	0.00331185	0.0228202	0.0294798	0.00378174	0.0755207	0.00647557	0.0220543	0.047842	0.00322538	0.0614547	0.00135066	0.0103155	0.0251448	0.0617759	0.0113237	0.0726801	0.00174838	2.627536
1476	-566.9956	-596.672	29.67644	0.367289	0.125914	0.000916518	0.0119938	0.0943576	0.232531	0.17171	0.27144	0.190916	0.098587	0.0406207	0.00822514	0.0362809	0.0586962	0.0376371	0.00582602	0.403366	0.0442076	0.0131599	0.109509	0.184633	0.0795158	0.00301494	0.0269998	0.0398708	0.100427	0.010637	0.308474	0.0774265	0.501625	1.36645	0.276843	0.534535	0.822496	1.21581	1.87079	3.61215	0.9286401	0.2699265	0.116445	0.0399198	0.000290572	0.00380251	0.0299151	0.0737213	0.0544389	0.0860571	0.060528	0.031256	0.0128784	0.00260769	0.0115025	0.018609	0.0119324	0.00184708	0.127883	0.0140156	0.0041722	0.0347188	0.0585359	0.0252096	0.000955854	0.00856	0.0126406	0.0318393	0.00337234	0.0977985	0.0245472	3.154183
1512	-572.0567	-601.8357	29.77902	0.248177	0.0620583	0.0417003	0.040721	0.158571	0.165226	0.129795	0.13883	0.326016	0.201489	0.0870219	0.0591702	0.0398152	0.0280267	0.0828231	0.014723	0.0257517	0.00568055	0.0228098	0.0409804	0.0660681	0.0403256	0.0532576	0.542544	0.141972	0.0691297	0.002196	0.00931498	0.00704026	0.825365	1.12841	0.327159	0.579891	0.843662	1.18531	1.72446	3.05662	0.807892	0.537825	0.0870419	0.0217654	0.0146253	0.0142819	0.0556148	0.0579491	0.0455224	0.0486913	0.114342	0.0706673	0.0305208	0.0207525	0.0139642	0.00982969	0.0290482	0.00516373	0.00903178	0.00199231	0.00799998	0.0143729	0.0231717	0.0141432	0.0186788	0.190284	0.049793	0.0242455	0.000770193	0.003267	0.0024692	2.851235
1548	-565.2839	-594.5023	29.21837	0.58107	0.08318	0.0596432	0.0975199	0.150303	0.124702	0.100038	0.350709	0.22565	0.402228	0.0990482	0.00405796	0.0223566	0.0100279	0.024627	0.0446309	0.0864181	0.00905607	0.0628219	0.0523265	0.035638	0.0665921	0.0317672	0.607682	0.121504	0.0834884	0.0203778	0.0989152	0.0469707	0.255428	1.54748	0.285397	0.542527	0.826312	1.2102	1.84323	3.5039	0.9066384	0.1213679	0.156904	0.0224607	0.0161052	0.0263329	0.0405856	0.0336727	0.0270129	0.0947005	0.0609314	0.108612	0.0267456	0.00109575	0.00603685	0.00270779	0.00664993	0.0120515	0.0233351	0.00244537	0.0169635	0.0141295	0.00962319	0.0179816	0.00857798	0.16409	0.0328092	0.022544	0.00550254	0.0267097	0.0126833	3.703349
1584	-565.2876	-597.6533	32.36566	0.143097	0.00852827	0.0325881	0.0194934	0.0675455	0.000405643	0.0668834	0.0643193	0.0458228	0.0200103	0.0345823	0.00166848	0.00451871	0.0131643	0.0122374	0.00577623	0.00487366	0.00499228	0.0152635	0.026931	0.0230904	0.0190822	0.00526249	0.0238135	0.00793855	0.0313072	0.0116055	0.101396	0.00124741	0.365793	1.46633	0.0825285	0.296227	0.684159	1.46165	3.37579	12.117	1.803776	0.1834276	0.175054	0.0104328	0.0398658	0.0238468	0.08263	0.000496232	0.0818201	0.0786833	0.056056	0.024479	0.0423053	0.0020411	0.00552784	0.0161043	0.0149703	0.0070662	0.00596207	0.00610717	0.0186722	0.0329453	0.0282471	0.0233437	0.00643773	0.0291316	0.00971141	0.0382989	0.0141973	0.12404	0.00152599	0.8174455
1620	-565.3951	-596.3033	30.90822	0.351664	0.0531459	0.0638839	0.00282399	0.0327698	0.0196552	0.1457	0.0630007	0.184201	0.0515217	0.0540887	0.00681967	0.0155946	0.0202492	0.0159321	0.00654706	0.0484513	0.0249837	0.010888	0.0255759	0.00753596	0.118792	0.0189575	0.0718589	0.0131233	0.0873375	0.0149866	0.171159	0.00432891	0.843767	1.11488	0.138929	0.381889	0.74058	1.35029	2.61856	7.19794	1.427189	0.5564888	0.206185	0.0311601	0.0374559	0.00165574	0.0192133	0.0115241	0.0854257	0.0369381	0.107999	0.0302078	0.0317129	0.00399845	0.00914329	0.0118723	0.00934116	0.00383862	0.0284076	0.0146482	0.00638375	0.0149955	0.00441842	0.0696493	0.011115	0.0421317	0.00769437	0.051207	0.00878682	0.100353	0.00253809	1.705578
1656	-563.4616	-592.2165	28.75486	0.11018	0.158085	0.108245	0.0490358	0.0956105	0.152426	0.225405	0.164383	0.29523	0.116205	0.182601	0.00519066	0.0569324	0.0739652	0.0377939	0.0294365	0.258366	0.0681901	0.06804	0.102489	0.0113951	0.177783	0.0430266	0.00652302	0.06527	0.475009	0.0148429	0.750443	0.0013554	0.385278	1.452	0.34478	0.594919	0.850423	1.17589	1.6809	2.9004	0.7699586	0.1951052	0.0282263	0.0404986	0.0277306	0.0125622	0.0244938	0.0390489	0.0577449	0.0421121	0.075633	0.0297697	0.0467792	0.00132976	0.0145851	0.0189486	0.00968216	0.00754113	0.066189	0.0174692	0.0174307	0.026256	0.00291922	0.045545	0.0110227	0.00167109	0.0167211	0.121689	0.00380251	0.192251	0.000347231	3.903457
1692	-566.8077	-595.349	28.54125	0.249524	0.0135111	0.31222	0.0501889	0.137024	0.188772	0.171901	0.146036	0.208822	0.231587	0.125034	0.0197521	0.0385329	0.0290462	0.04557	0.00604208	0.142191	0.12202	0.164143	0.0302164	0.140339	0.168723	0.0411989	0.0130019	0.0574181	0.321946	0.0310447	0.890246	0.000882215	0.573499	1.3136	0.642853	0.806149	0.934982	1.06954	1.24046	1.55557	0.3194802	0.3210178	0.0609051	0.00329786	0.0762081	0.0122504	0.0334456	0.0460765	0.0419584	0.0356451	0.0509704	0.0565269	0.0305189	0.00482118	0.00940531	0.00708974	0.0111229	0.00147478	0.0347068	0.0297833	0.0400647	0.00737537	0.0342546	0.0411828	0.010056	0.00317358	0.0140149	0.0785822	0.00757754	0.217296	0.000215335	4.096934
1728	-569.275	-598.0534	28.77832	0.494537	0.0121625	0.10551	0.0393326	0.295288	0.0883965	0.282595	0.437061	0.271061	0.069101	0.146919	0.0329597	0.0271357	0.0774083	0.00662747	0.0213339	0.211217	0.114672	0.0477916	0.0200658	0.0189812	0.198572	0.0142004	0.0702206	0.0315902	0.0939339	0.102333	0.285987	3.49245e-05	0.617713	1.28109	0.310667	0.565446	0.837048	1.19467	1.76852	3.21888	0.8452915	0.3545413	0.136725	0.00336258	0.0291703	0.0108743	0.0816383	0.024439	0.0781292	0.120834	0.0749403	0.0191044	0.0406186	0.00911237	0.0075022	0.0214011	0.0018323	0.00589818	0.0583953	0.0317034	0.013213	0.00554759	0.00524772	0.0548991	0.00392598	0.0194139	0.00873374	0.0259699	0.0282921	0.0790668	9.65558e-06	3.617028
1764	-571.2553	-597.0952	25.83993	0.0858021	0.136518	0.0914342	0.0502287	0.175613	0.262409	0.603008	0.391505	0.690562	0.193191	0.147034	0.0336442	0.00621077	0.0581909	0.0558276	0.0566037	0.0401656	0.028532	0.0888983	0.00475109	0.0316941	0.257341	0.0208899	1.18491	0.0330307	0.064181	0.63634	0.21036	0.0440475	0.356556	1.47312	0.464228	0.687803	0.889799	1.12385	1.4539	2.15411	0.5548681	0.1779714	0.0150982	0.0240225	0.0160893	0.00883853	0.0309018	0.0461749	0.106109	0.0688916	0.121515	0.0339949	0.025873	0.00592023	0.00109288	0.0102396	0.00982375	0.00996032	0.00706777	0.00502065	0.0156431	0.000836028	0.00557708	0.0452833	0.00367591	0.208504	0.00581227	0.0112937	0.111974	0.0370162	0.00775085	5.682923
1800	-564.1537	-591.6955	27.54176	0.870066	0.0437706	0.235434	0.0599289	0.100213	0.142373	0.293933	0.306061	0.656579	0.132187	0.119659	0.0138986	0.0868529	0.0377921	0.0785056	0.0849523	0.19904	0.0671756	0.0299764	0.00304424	0.0928399	0.0758621	0.0596271	0.0846763	0.0729632	0.228538	0.0801124	0.584266	0.0244639	0.281634	1.52821	0.515199	0.723651	0.904015	1.10618	1.38188	1.941	0.4795411	0.1355075	0.17885	0.00899742	0.0483955	0.0123189	0.0205996	0.0292659	0.0604205	0.0629135	0.134965	0.0271721	0.024597	0.00285698	0.0178534	0.00776849	0.0161375	0.0174627	0.0409145	0.0138085	0.00616192	0.000625771	0.0190841	0.0155941	0.0122569	0.0174059	0.0149982	0.0469781	0.0164678	0.120101	0.00502876	4.864791
1836	-568.7226	-597.8287	29.10605	0.35095	0.132119	0.0108937	0.0386143	0.207584	0.0420111	0.0932231	0.230378	0.482071	0.201453	0.0952672	0.0270383	0.0183308	0.0897482	0.0414374	0.0285317	0.00289631	0.336403	0.261316	0.0630755	0.0546865	0.0352574	0.0181513	0.132089	0.0433575	0.00415211	0.0454776	0.0946792	0.223432	0.418777	1.42737	0.185278	0.439457	0.773742	1.29242	2.27554	5.39729	1.21902	0.2157287	0.10308	0.0388057	0.00319966	0.0113417	0.0609712	0.0123394	0.0273813	0.0676662	0.141593	0.0591703	0.0279817	0.00794164	0.0053841	0.0263607	0.0121709	0.00838026	0.000850698	0.0988078	0.0767532	0.0185264	0.0160624	0.0103558	0.00533137	0.038797	0.0127349	0.00121955	0.0133576	0.027809	0.0656261	3.404625
1872	-570.4645	-601.2594	30.79486	0.307343	0.00583792	0.0662206	0.0562802	0.00931704	0.125285	0.0315611	0.127906	0.285294	0.0475227	0.0361686	0.0109714	0.027507	0.0372152	0.0201689	0.0252875	0.0274497	0.0455219	0.0164778	0.0451808	0.315935	0.092389	0.0268161	0.0111981	0.00577734	0.00779041	0.092461	0.0996175	0.146541	0.595593	1.29736	0.17171	0.423456	0.764841	1.30746	2.36152	5.82377	1.274009	0.3375601	0.142748	0.00271147	0.0307567	0.0261398	0.00432739	0.0581899	0.0146589	0.059407	0.132508	0.0220723	0.0167988	0.00509576	0.0127759	0.0172849	0.00936764	0.011745	0.0127493	0.0211431	0.00765327	0.0209846	0.146739	0.0429109	0.012455	0.00520108	0.00268334	0.00361833	0.0429443	0.0462683	0.0680621	2.153042
1908	-569.7474	-601.3305	31.58317	0.280499	0.0031804	0.0495382	0.00747081	0.017438	0.00557389	0.0563471	0.0108784	0.0525023	0.0270502	0.0240742	0.000968802	0.014252	0.0122312	0.00403194	0.0119982	0.00996485	0.0196916	0.0144477	0.0520294	0.0270881	0.0589404	0.0470202	0.0371683	0.0389906	0.00593216	0.00307479	0.117872	0.0175229	0.698458	1.22172	0.0794883	0.290854	0.680262	1.47002	3.43815	12.5805	1.830915	0.4203673	0.272918	0.00309445	0.0481994	0.00726889	0.0169667	0.00542325	0.0548242	0.0105843	0.0510833	0.0263192	0.0234235	0.000942619	0.0138668	0.0119006	0.00392297	0.0116739	0.00969553	0.0191594	0.0140573	0.0506232	0.026356	0.0573474	0.0457494	0.0361638	0.0379368	0.00577183	0.00299169	0.114686	0.0170493	1.027777
1944	-573.2531	-604.7921	31.53901	0.0925914	0.0978124	0.00364821	0.0203419	0.0389196	0.0601079	0.0777469	0.06266	0.0465803	0.0858543	0.0335406	0.0163105	0.0120521	0.00753027	0.0138902	0.0041058	0.00634255	0.126794	0.0799901	0.0556881	0.00288299	0.000303209	0.0234664	0.00849287	0.0125939	0.0210633	0.0192952	0.042451	0.00251137	0.829011	1.12573	0.106618	0.335637	0.711345	1.40579	2.97941	9.3793	1.618593	0.5414876	0.0860861	0.0909403	0.00339189	0.0189127	0.0361852	0.0558848	0.0722845	0.0582576	0.0433077	0.0798223	0.0311841	0.0151645	0.0112054	0.0070012	0.0129143	0.00381733	0.00589693	0.117886	0.0743701	0.0517755	0.00268044	0.000281906	0.0218177	0.00789617	0.0117091	0.0195834	0.0179395	0.0394685	0.00233492	1.075567
1980	-567.9841	-600.163	32.17889	0.0515887	0.0316292	0.053248	0.0323584	0.0416109	0.086139	0.063782	0.105254	0.0305946	0.0240832	0.0367842	0.00182687	0.0120848	0.0181942	0.0007073	0.0155424	0.0268911	0.0107512	0.00870091	0.0144536	0.00582181	0.182658	0.00607034	0.0347471	0.056442	0.00697241	0.0125218	0.0765838	0.00580582	0.419626	1.42675	0.0988181	0.323429	0.70317	1.42213	3.09187	10.1196	1.673525	0.2162604	0.0489527	0.030013	0.0505272	0.030705	0.0394847	0.0817376	0.0605229	0.0998758	0.0290313	0.0228527	0.0349046	0.00173353	0.0114673	0.0172645	0.000671159	0.0147483	0.025517	0.0102018	0.00825633	0.013715	0.00552434	0.173325	0.00576017	0.0329717	0.053558	0.00661614	0.011882	0.0726706	0.00550916	1.053848
2016	-562.8703	-591.9429	29.07266	0.264154	0.11155	0.102867	0.0817105	0.059746	0.193243	0.110617	0.220039	0.189614	0.103347	0.290467	0.0179934	0.0274762	0.151204	0.0642055	0.0453192	0.126471	0.0318176	0.0317029	0.0121413	0.130255	0.389868	0.0637491	0.242576	0.166017	0.0572944	0.0727715	0.465956	0.000944896	0.435801	1.41485	0.502507	0.714902	0.900591	1.11038	1.39879	1.99002	0.4975768	0.2264845	0.0690578	0.0291625	0.0268925	0.0213615	0.0156194	0.0505195	0.0289186	0.0575247	0.0495707	0.0270181	0.0759368	0.00470401	0.00718309	0.0395293	0.0167852	0.0118478	0.0330634	0.00831807	0.00828807	0.00317411	0.0340526	0.101923	0.0166659	0.0634165	0.0434018	0.0149785	0.0190246	0.121815	0.000247024	3.82512
2052	-569.0098	-598.5694	29.55959	0.44805	0.111622	0.109137	0.0531493	0.140059	0.068997	0.0551791	0.281572	0.383737	0.274842	0.174724	0.0652464	0.0223252	0.0798571	0.0431276	0.0507977	0.0624764	0.0301354	0.0083579	0.00927134	0.0152683	0.419027	0.0103595	0.0825139	0.135385	0.0346574	0.102083	0.323474	0.0182666	0.460066	1.39701	0.63005	0.798279	0.932125	1.07282	1.2527	1.58718	0.3340262	0.2421481	0.123986	0.0308885	0.0302008	0.0147077	0.0387579	0.0190932	0.0152694	0.0779181	0.106189	0.0760557	0.0483506	0.0180553	0.00617794	0.0220984	0.0119345	0.014057	0.0172888	0.00833922	0.00231284	0.00256561	0.00422513	0.115955	0.00286672	0.0228336	0.0374644	0.00959056	0.0282488	0.0895134	0.00505481	3.613699
2088	-566.1351	-593.6123	27.47719	0.701471	0.0418889	0.237373	0.0835439	0.276719	0.429146	0.0623027	0.338855	0.101829	0.171171	0.0877904	0.0212249	0.0255278	0.0750296	0.0453876	0.0318358	0.00460018	0.246156	0.163209	0.167213	0.00507909	0.063983	0.011982	0.163699	0.22807	0.0546058	0.618784	0.0312731	0.164771	0.339415	1.48572	0.327464	0.580155	0.843782	1.18514	1.72368	3.05377	0.8072173	0.1679784	0.150707	0.0089996	0.0509984	0.017949	0.0594517	0.0921997	0.0133854	0.0728013	0.0218775	0.0367752	0.0188613	0.00456007	0.00548452	0.0161197	0.0097513	0.00683975	0.000988324	0.0528853	0.0350646	0.0359249	0.00109122	0.0137464	0.00257428	0.0351698	0.0489997	0.0117318	0.132943	0.00671887	0.0354003	4.654522
2124	-574.8995	-605.9626	31.06308	0.210294	0.00678603	0.021164	0.0212762	0.0484268	0.0799049	0.127561	0.10959	0.0635991	0.0414507	0.0362203	0.00411889	0.011374	0.00739515	0.0108759	0.00468086	0.00651406	0.00429963	0.00419815	0.154615	0.00584226	0.00636392	0.0504583	0.0257687	0.00854283	0.256031	0.0217642	0.0517713	0.00412907	0.816789	1.13471	0.0924012	0.31301	0.696023	1.43673	3.19479	10.8224	1.722072	0.5292791	0.149673	0.00482986	0.0150632	0.015143	0.0344671	0.0568712	0.0907899	0.077999	0.0452657	0.029502	0.0257793	0.00293156	0.00809529	0.00526339	0.00774077	0.00333154	0.00463629	0.0030602	0.00298797	0.110045	0.00415815	0.00452943	0.035913	0.0183405	0.00608024	0.182226	0.0154904	0.0368475	0.00293881	1.405015
2160	-572.2688	-598.6987	26.42988	0.482646	0.125243	0.165599	0.0493032	0.243794	0.110078	0.464621	0.519762	0.460216	0.249861	0.122647	0.0336258	0.024885	0.184301	0.0778676	0.0143065	0.287871	0.248099	0.145479	0.030419	0.348576	0.169346	0.00480508	0.637295	0.093878	0.00154221	0.00183894	0.0681594	0.219954	0.399212	1.44176	0.916822	0.958531	0.986873	1.0133	1.04326	1.09072	0.06279306	0.2035978	0.0864025	0.0224209	0.0296452	0.00882618	0.0436436	0.019706	0.0831757	0.0930469	0.0823872	0.0447297	0.0219561	0.00601964	0.00445487	0.0329932	0.0139397	0.00256112	0.0515342	0.0444142	0.0260434	0.00544556	0.0624014	0.0303161	0.000860198	0.114088	0.0168059	0.000276085	0.000329204	0.0122018	0.0393757	5.586019
2196	-565.3746	-596.1445	30.76987	0.261141	0.046823	0.157558	0.0274939	0.117011	0.139269	0.0154653	0.214178	0.322905	0.14094	0.0538412	0.0172694	0.00717772	0.0515724	0.0319804	0.0425288	0.0247348	0.134607	0.0230387	0.0297282	0.00888828	0.0500746	0.00310068	0.187883	0.0586386	0.0158309	0.143984	0.0197241	0.134771	0.518572	1.35399	0.283711	0.540961	0.825568	1.21129	1.84856	3.52472	0.9109228	0.2816139	0.105207	0.0188638	0.0634764	0.0110766	0.0471407	0.056108	0.00623059	0.0862871	0.13009	0.0567814	0.0216913	0.00695741	0.00289173	0.0207772	0.0128841	0.0171338	0.00996505	0.0542299	0.00928174	0.0119768	0.00358087	0.0201738	0.00124919	0.0756933	0.023624	0.00637789	0.0580074	0.00794633	0.0542958	2.482158
